Time, BMPtemp, BMPpresh, BMPalt, IMUaccelX, IMUaccelY, IMUaccelZ, GyGloblX, GyGloblY, GyGloblZ, GyroDltX, GyroDltY, GyroDltZ, AcceloX, AcceloY, AcceloZ, ExpIMUAccelYStp, CycStp
1412082,25.28,881.50,1159.62,-0.11,-10.00,-0.04,-9.34,-18.85,3.33,-0.01,0.00,0.00,0.96,13.45,-2.88,0,2368
1412682,25.28,881.50,1159.62,-0.06,-10.06,0.03,-9.33,-18.88,3.33,0.00,-0.02,0.00,1.44,12.97,-2.88,1,2369
1413282,25.28,881.51,1159.56,0.32,-9.98,0.01,-9.34,-18.89,3.34,-0.01,-0.01,0.01,1.92,12.97,-1.92,2,2370
1413882,25.28,881.50,1159.63,0.24,-10.04,0.06,-9.35,-18.88,3.34,-0.00,0.01,0.00,1.92,12.97,-2.40,0,2371
1414483,25.28,881.52,1159.49,0.17,-10.09,0.08,-9.35,-18.88,3.34,-0.00,-0.00,-0.00,1.44,12.49,-2.88,0,2372
1415083,25.28,881.51,1159.54,0.03,-10.01,0.06,-9.35,-18.92,3.34,0.00,-0.03,-0.00,1.44,12.49,-2.88,1,2373
1415682,25.28,881.51,1159.52,0.08,-10.03,-0.19,-9.35,-18.92,3.34,-0.00,0.00,0.00,1.92,12.97,-3.36,0,2374
1416283,25.28,881.52,1159.46,0.03,-10.02,0.06,-9.35,-18.89,3.34,-0.01,0.02,0.00,0.96,12.97,-2.40,0,2375
1416883,25.28,881.51,1159.54,-0.04,-10.06,0.18,-9.36,-18.92,3.34,-0.01,-0.02,0.00,1.44,13.45,-2.40,1,2376
1417482,25.28,881.52,1159.43,0.03,-10.06,-0.01,-9.37,-18.94,3.34,-0.01,-0.02,-0.00,1.44,12.97,-2.88,0,2377
1418087,25.28,881.53,1159.36,0.21,-10.08,-0.28,-9.37,-18.95,3.34,-0.00,-0.01,-0.00,1.44,12.97,-3.36,0,2378
1418693,25.28,881.53,1159.31,0.03,-10.06,-0.17,-9.38,-18.96,3.34,-0.00,-0.01,0.00,1.44,12.97,-2.88,1,2379
1419293,25.28,881.53,1159.40,0.02,-10.05,0.03,-9.38,-18.95,3.34,-0.01,0.00,0.00,0.96,13.45,-2.88,0,2380
1419893,25.28,881.50,1159.62,0.15,-10.02,-0.20,-9.39,-18.97,3.34,-0.01,-0.02,0.00,1.44,12.97,-2.88,0,2381
1420493,25.28,881.51,1159.56,-0.09,-10.06,-0.06,-9.40,-18.97,3.34,-0.01,0.00,-0.00,1.44,12.49,-3.36,1,2382
1421098,25.29,881.51,1159.53,0.12,-10.06,-0.14,-9.41,-18.97,3.34,-0.01,0.01,0.00,1.44,12.49,-2.88,0,2383
1421698,25.28,881.52,1159.47,0.10,-10.04,0.07,-9.42,-18.98,3.35,-0.01,-0.01,0.01,0.48,13.45,-2.88,0,2384
1422298,25.28,881.51,1159.51,-0.07,-10.11,0.00,-9.42,-18.96,3.35,-0.01,0.01,0.00,1.44,12.97,-2.88,1,2385
1422898,25.29,881.50,1159.60,0.12,-10.05,0.08,-9.43,-18.97,3.35,-0.00,-0.01,-0.00,1.44,12.97,-2.40,0,2386
1423498,25.29,881.52,1159.45,0.11,-10.06,-0.07,-9.43,-19.00,3.35,-0.00,-0.03,0.00,1.44,12.97,-3.36,0,2387
1424098,25.29,881.53,1159.36,0.11,-9.99,0.13,-9.44,-18.99,3.35,-0.01,0.01,0.00,1.44,12.97,-2.40,1,2388
1424698,25.29,881.54,1159.29,0.10,-10.00,0.03,-9.45,-19.02,3.35,-0.01,-0.03,0.00,1.44,12.97,-2.88,0,2389
1425298,25.29,881.53,1159.34,0.19,-10.02,-0.12,-9.45,-19.02,3.36,-0.01,0.00,0.00,1.44,12.97,-2.88,0,2390
1425898,25.29,881.52,1159.49,0.06,-10.00,-0.03,-9.46,-19.03,3.36,-0.00,-0.00,0.00,0.96,12.97,-3.36,0,2391
1426498,25.29,881.51,1159.51,0.23,-10.06,-0.11,-9.46,-19.04,3.36,-0.01,-0.02,0.00,1.44,12.97,-2.88,1,2392
1427098,25.29,881.52,1159.49,-0.02,-10.01,-0.10,-9.47,-19.06,3.36,-0.01,-0.01,-0.00,1.92,12.49,-3.36,0,2393
1427703,25.29,881.52,1159.46,-0.05,-10.04,-0.07,-9.47,-19.07,3.37,-0.00,-0.01,0.00,1.44,12.97,-3.36,0,2394
1428308,25.29,881.53,1159.34,-0.06,-10.05,-0.17,-9.47,-19.08,3.37,0.00,-0.01,0.00,1.44,12.97,-2.40,0,2395
1428908,25.29,881.51,1159.54,0.06,-10.05,-0.10,-9.47,-19.10,3.36,-0.00,-0.01,-0.00,0.96,12.97,-3.36,0,2396
1429514,25.29,881.51,1159.53,0.34,-10.02,-0.02,-9.47,-19.10,3.37,-0.00,-0.00,0.00,1.92,12.97,-2.88,0,2397
1430114,25.29,881.52,1159.49,0.13,-10.04,0.13,-9.48,-19.11,3.37,-0.01,-0.01,0.01,1.44,12.49,-2.88,0,2398
1430714,25.29,881.51,1159.55,0.14,-10.02,0.04,-9.48,-19.11,3.37,-0.00,-0.01,0.00,1.44,12.97,-2.88,1,2399
1431314,25.29,881.50,1159.60,0.17,-10.14,-0.13,-9.49,-19.12,3.37,-0.01,-0.00,-0.00,1.44,12.97,-2.40,2,2400
1431919,25.29,881.48,1159.80,0.02,-10.04,-0.06,-9.50,-19.10,3.37,-0.01,0.02,0.00,1.44,12.97,-2.88,0,2401
1432519,25.29,881.48,1159.83,-0.04,-10.06,0.00,-9.50,-19.10,3.37,-0.00,-0.00,-0.00,0.96,12.97,-2.88,0,2402
1433125,25.29,881.47,1159.95,0.28,-10.03,0.07,-9.51,-19.10,3.37,-0.01,-0.00,0.00,1.44,12.97,-3.36,1,2403
1433725,25.29,881.47,1159.96,0.09,-10.05,-0.03,-9.52,-19.10,3.37,-0.01,-0.00,0.00,0.96,12.97,-2.88,0,2404
1434325,25.29,881.47,1159.90,0.20,-9.98,0.03,-9.52,-19.11,3.37,-0.00,-0.01,-0.00,1.44,12.49,-2.40,1,2405
1434924,25.29,881.47,1159.90,0.04,-10.08,-0.06,-9.53,-19.13,3.37,-0.01,-0.01,0.00,1.44,12.49,-2.88,2,2406
1435525,25.29,881.50,1159.64,0.16,-10.02,-0.13,-9.53,-19.14,3.38,-0.00,-0.01,0.00,0.96,12.97,-3.36,0,2407
1436124,25.29,881.51,1159.51,0.21,-9.99,-0.04,-9.53,-19.11,3.38,-0.00,0.02,0.01,1.44,12.49,-2.40,0,2408
1436724,25.29,881.54,1159.29,0.09,-9.99,-0.02,-9.54,-19.11,3.38,-0.01,0.01,0.00,0.96,12.97,-2.40,0,2409
1437324,25.29,881.54,1159.31,-0.01,-10.13,0.00,-9.54,-19.11,3.39,-0.01,-0.01,0.00,1.44,12.97,-1.44,0,2410
1437925,25.29,881.52,1159.47,0.15,-10.03,0.05,-9.54,-19.13,3.39,-0.00,-0.02,0.00,1.44,13.45,-2.88,0,2411
1438525,25.29,881.54,1159.30,0.00,-10.03,-0.03,-9.55,-19.12,3.39,-0.01,0.01,0.01,1.44,13.45,-2.88,0,2412
1439125,25.29,881.52,1159.41,0.19,-10.03,0.16,-9.55,-19.15,3.39,-0.00,-0.03,-0.00,1.44,12.49,-2.88,0,2413
1439725,25.29,881.52,1159.47,0.20,-10.05,-0.17,-9.55,-19.16,3.39,0.00,-0.01,-0.00,1.44,12.49,-3.84,0,2414
1440325,25.29,881.51,1159.53,-0.04,-10.01,-0.04,-9.56,-19.15,3.40,-0.00,0.01,0.01,1.44,12.97,-2.88,1,2415
1440925,25.29,881.49,1159.71,0.04,-10.02,-0.05,-9.56,-19.17,3.39,-0.00,-0.02,-0.00,1.44,12.97,-2.88,0,2416
1441530,25.29,881.50,1159.67,0.24,-10.06,-0.13,-9.56,-19.18,3.40,-0.00,-0.00,0.00,1.44,12.97,-3.36,0,2417
1442130,25.29,881.50,1159.67,-0.02,-10.07,0.06,-9.57,-19.19,3.40,-0.01,-0.02,0.00,0.96,12.97,-2.88,0,2418
1442730,25.29,881.51,1159.58,0.19,-10.06,0.04,-9.57,-19.22,3.40,-0.00,-0.02,0.00,1.92,12.97,-2.40,0,2419
1443331,25.29,881.51,1159.54,0.21,-10.02,-0.10,-9.58,-19.21,3.40,-0.01,0.01,0.00,1.44,12.01,-2.88,0,2420
1443930,25.30,881.50,1159.60,0.15,-10.04,-0.18,-9.58,-19.23,3.40,-0.00,-0.03,0.00,1.44,12.97,-3.36,0,2421
1444531,25.30,881.51,1159.57,-0.00,-10.05,-0.05,-9.59,-19.21,3.40,-0.01,0.02,0.00,0.96,12.97,-2.88,0,2422
1445131,25.30,881.50,1159.61,0.15,-10.06,0.00,-9.60,-19.21,3.40,-0.01,-0.00,0.00,1.44,12.97,-2.88,0,2423
1445731,25.30,881.51,1159.54,0.10,-10.06,-0.10,-9.60,-19.24,3.40,-0.00,-0.02,0.00,1.44,12.97,-2.40,0,2424
1446331,25.30,881.51,1159.54,0.12,-10.03,-0.07,-9.61,-19.23,3.41,-0.01,0.01,0.00,0.96,13.45,-1.92,0,2425
1446931,25.30,881.49,1159.72,-0.04,-10.03,-0.10,-9.61,-19.23,3.41,-0.00,-0.00,0.00,0.96,12.97,-3.36,0,2426
1447536,25.30,881.49,1159.69,-0.01,-10.04,0.05,-9.61,-19.24,3.41,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,2427
1448136,25.30,881.49,1159.72,0.13,-9.96,-0.02,-9.62,-19.26,3.41,-0.01,-0.01,-0.00,0.96,13.45,-2.88,1,2428
1448736,25.30,881.50,1159.62,0.08,-9.99,-0.01,-9.62,-19.27,3.41,0.00,-0.02,0.00,0.96,12.97,-2.40,0,2429
1449337,25.30,881.49,1159.75,0.03,-9.99,-0.04,-9.62,-19.28,3.41,0.00,-0.01,0.00,0.96,12.97,-2.88,0,2430
1449937,25.30,881.47,1159.96,0.14,-9.98,-0.11,-9.63,-19.28,3.42,-0.01,-0.00,0.01,1.92,12.97,-2.88,1,2431
1450537,25.30,881.46,1159.99,0.21,-10.05,0.17,-9.62,-19.30,3.42,0.00,-0.02,0.00,1.44,13.45,-3.36,2,2432
1451137,25.30,881.48,1159.79,0.14,-10.11,0.15,-9.63,-19.31,3.42,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,2433
1451737,25.30,881.49,1159.69,0.18,-10.04,0.09,-9.63,-19.33,3.43,-0.01,-0.02,0.00,1.44,12.49,-2.88,1,2434
1452337,25.30,881.51,1159.51,-0.14,-10.05,0.04,-9.64,-19.34,3.43,-0.00,-0.01,0.00,0.96,12.49,-2.40,0,2435
1452938,25.30,881.51,1159.59,-0.04,-10.04,-0.01,-9.63,-19.38,3.42,0.00,-0.04,-0.00,1.44,12.49,-3.36,0,2436
1453542,25.30,881.52,1159.44,0.07,-10.03,0.00,-9.64,-19.38,3.43,-0.00,-0.01,0.01,1.44,12.97,-2.88,0,2437
1454142,25.30,881.53,1159.38,0.18,-9.95,0.24,-9.64,-19.39,3.44,-0.00,-0.01,0.00,0.96,12.49,-2.40,0,2438
1454743,25.30,881.53,1159.39,0.23,-9.99,0.21,-9.64,-19.39,3.44,-0.00,-0.01,0.00,1.44,12.97,-1.92,0,2439
1455343,25.30,881.53,1159.40,0.07,-9.99,-0.06,-9.65,-19.41,3.44,-0.01,-0.01,0.00,0.96,12.49,-2.40,0,2440
1455943,25.31,881.51,1159.54,0.11,-10.04,-0.06,-9.64,-19.43,3.44,0.00,-0.02,0.00,1.44,12.97,-2.40,0,2441
1456543,25.31,881.52,1159.46,0.01,-10.01,0.01,-9.66,-19.43,3.44,-0.01,-0.00,0.00,1.44,12.97,-3.36,0,2442
1457143,25.31,881.53,1159.36,0.12,-10.03,0.04,-9.66,-19.44,3.44,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,2443
1457743,25.31,881.54,1159.30,0.16,-10.00,0.00,-9.67,-19.46,3.44,-0.01,-0.02,-0.00,1.92,12.97,-3.36,1,2444
1458343,25.31,881.53,1159.40,0.04,-10.06,-0.07,-9.67,-19.46,3.44,-0.01,0.00,0.00,1.44,12.49,-1.92,2,2445
1458943,25.31,881.50,1159.63,0.29,-10.07,-0.16,-9.68,-19.47,3.45,-0.01,-0.01,0.00,0.96,12.97,-3.36,0,2446
1459544,25.31,881.50,1159.61,0.07,-10.07,0.00,-9.68,-19.49,3.45,0.00,-0.02,0.00,0.96,12.97,-2.88,0,2447
1460144,25.31,881.52,1159.44,0.21,-10.05,-0.09,-9.68,-19.50,3.45,-0.00,-0.01,-0.00,1.44,12.97,-2.88,1,2448
1460749,25.31,881.54,1159.30,0.03,-10.04,0.05,-9.69,-19.49,3.45,-0.01,0.01,0.00,1.44,12.49,-2.40,0,2449
1461349,25.31,881.54,1159.28,0.01,-10.10,-0.05,-9.69,-19.49,3.45,-0.01,-0.00,0.00,0.96,13.45,-2.88,1,2450
1461949,25.31,881.53,1159.36,-0.00,-10.04,-0.11,-9.70,-19.51,3.46,-0.00,-0.02,0.01,0.96,13.45,-2.88,0,2451
1462554,25.31,881.53,1159.35,-0.04,-10.07,-0.14,-9.70,-19.52,3.46,0.00,-0.01,0.00,0.96,12.97,-3.36,0,2452
1463154,25.31,881.52,1159.44,0.15,-9.99,0.01,-9.70,-19.53,3.46,-0.01,-0.01,0.00,1.44,12.97,-2.88,1,2453
1463754,25.31,881.51,1159.52,0.07,-10.04,-0.01,-9.71,-19.51,3.46,-0.01,0.02,0.00,0.96,12.97,-2.88,0,2454
1464354,25.31,881.51,1159.51,-0.03,-10.05,0.06,-9.72,-19.54,3.46,-0.01,-0.03,0.00,1.44,12.97,-2.40,0,2455
1464955,25.31,881.51,1159.58,0.06,-10.06,-0.14,-9.72,-19.56,3.47,-0.00,-0.02,0.00,1.44,13.45,-3.36,0,2456
1465555,25.31,881.51,1159.52,0.14,-10.08,-0.10,-9.72,-19.55,3.47,-0.00,0.01,0.00,0.96,12.97,-3.36,0,2457
1466155,25.31,881.51,1159.51,0.17,-10.02,-0.03,-9.73,-19.58,3.46,-0.01,-0.03,-0.00,1.44,12.49,-1.92,1,2458
1466760,25.30,881.51,1159.58,0.24,-10.00,0.06,-9.73,-19.59,3.47,0.00,-0.01,0.00,1.44,12.97,-3.36,0,2459
1467360,25.30,881.51,1159.56,0.13,-10.04,0.07,-9.73,-19.59,3.47,-0.00,-0.00,0.00,0.96,12.97,-2.88,1,2460
1467960,25.30,881.49,1159.71,0.17,-10.04,0.03,-9.74,-19.60,3.47,-0.00,-0.01,-0.00,0.96,12.49,-2.88,0,2461
1468561,25.30,881.50,1159.66,0.09,-10.05,-0.13,-9.74,-19.60,3.48,-0.01,-0.00,0.01,1.44,12.97,-2.88,0,2462
1469161,25.30,881.50,1159.65,0.04,-10.04,-0.00,-9.75,-19.61,3.47,-0.00,-0.01,-0.00,1.44,12.49,-2.40,1,2463
1469766,25.30,881.49,1159.74,0.03,-10.02,-0.11,-9.75,-19.61,3.48,-0.01,-0.01,0.00,1.44,12.01,-2.88,0,2464
1470367,25.30,881.49,1159.69,-0.03,-10.03,0.01,-9.75,-19.64,3.48,0.00,-0.02,0.00,0.48,13.94,-2.40,0,2465
1470967,25.31,881.50,1159.68,0.23,-10.07,-0.03,-9.76,-19.66,3.48,-0.01,-0.02,0.00,1.44,12.97,-2.88,0,2466
1471567,25.31,881.50,1159.67,-0.04,-10.03,0.01,-9.77,-19.65,3.48,-0.01,0.01,0.00,1.44,12.97,-2.40,1,2467
1472167,25.31,881.49,1159.72,-0.10,-10.06,-0.05,-9.77,-19.65,3.49,-0.00,-0.01,0.00,0.96,12.49,-2.40,0,2468
1472772,25.30,881.48,1159.80,0.22,-10.08,-0.15,-9.77,-19.67,3.50,0.00,-0.02,0.01,0.96,12.97,-2.88,0,2469
1473372,25.30,881.50,1159.66,-0.07,-10.10,0.01,-9.77,-19.68,3.50,-0.00,-0.01,0.00,1.44,12.49,-2.40,0,2470
1473972,25.31,881.50,1159.66,0.26,-10.02,0.01,-9.78,-19.69,3.50,-0.01,-0.01,0.00,1.44,12.97,-2.88,1,2471
1474581,25.30,881.51,1159.55,0.16,-10.05,0.04,-9.78,-19.69,3.50,-0.00,-0.00,0.00,1.44,12.97,-2.88,0,2472
1475181,25.30,881.50,1159.60,0.12,-10.02,-0.04,-9.79,-19.71,3.49,-0.01,-0.01,-0.00,1.44,12.97,-2.40,0,2473
1475786,25.30,881.49,1159.71,0.04,-10.04,-0.15,-9.79,-19.71,3.50,-0.01,-0.01,0.01,0.96,12.97,-3.84,0,2474
1476387,25.30,881.50,1159.66,0.13,-10.03,-0.08,-9.80,-19.72,3.50,-0.01,-0.01,0.00,0.96,13.45,-3.36,0,2475
1476987,25.30,881.50,1159.69,0.05,-10.05,-0.09,-9.81,-19.74,3.50,-0.01,-0.01,0.00,1.44,12.97,-3.36,1,2476
1477587,25.30,881.51,1159.55,0.13,-10.10,0.00,-9.80,-19.73,3.51,0.00,0.00,0.00,1.44,12.49,-2.88,0,2477
1478187,25.30,881.51,1159.51,0.11,-9.98,0.11,-9.81,-19.74,3.51,-0.00,-0.01,0.00,0.96,12.49,-2.40,1,2478
1478788,25.29,881.50,1159.64,0.14,-10.05,-0.07,-9.81,-19.76,3.50,-0.00,-0.02,-0.01,1.44,12.49,-3.36,0,2479
1479393,25.29,881.50,1159.64,0.09,-10.05,-0.04,-9.82,-19.76,3.50,-0.01,0.00,0.00,1.44,12.97,-2.88,0,2480
1479993,25.30,881.51,1159.56,0.19,-10.01,-0.01,-9.82,-19.76,3.50,-0.00,0.00,0.00,1.92,12.49,-2.40,0,2481
1480593,25.30,881.51,1159.59,0.21,-10.04,-0.01,-9.83,-19.76,3.50,-0.01,-0.01,-0.00,0.96,12.49,-2.40,0,2482
1481199,25.30,881.50,1159.64,0.16,-10.02,0.03,-9.83,-19.77,3.50,-0.00,-0.01,-0.00,0.96,12.97,-2.88,0,2483
1481799,25.29,881.49,1159.76,0.04,-10.01,-0.03,-9.83,-19.78,3.50,0.00,-0.01,0.00,1.44,13.45,-2.88,0,2484
1482399,25.29,881.49,1159.74,0.10,-10.11,-0.13,-9.84,-19.79,3.50,-0.00,-0.00,0.00,1.44,12.97,-2.88,1,2485
1482999,25.30,881.49,1159.73,0.07,-10.06,-0.01,-9.84,-19.79,3.50,-0.00,-0.00,0.00,1.44,12.97,-2.88,0,2486
1483599,25.29,881.48,1159.83,0.08,-10.08,-0.01,-9.85,-19.80,3.51,-0.01,-0.01,0.01,0.96,13.45,-3.36,0,2487
1484200,25.29,881.49,1159.77,0.29,-10.05,0.12,-9.86,-19.80,3.52,-0.00,-0.00,0.00,0.96,12.49,-2.40,1,2488
1484800,25.29,881.48,1159.86,0.33,-10.02,0.16,-9.86,-19.82,3.52,-0.00,-0.02,0.00,1.44,12.49,-2.88,0,2489
1485400,25.29,881.48,1159.84,0.08,-9.99,-0.15,-9.87,-19.83,3.52,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,2490
1486000,25.29,881.49,1159.76,0.04,-10.04,-0.13,-9.88,-19.83,3.52,-0.01,-0.01,0.01,1.44,12.01,-3.36,1,2491
1486600,25.29,881.49,1159.71,0.15,-9.99,-0.07,-9.88,-19.84,3.52,-0.00,-0.01,0.00,1.44,12.97,-3.36,2,2492
1487200,25.29,881.49,1159.74,0.23,-10.06,0.08,-9.88,-19.86,3.52,0.00,-0.01,0.00,0.96,12.97,-2.40,3,2493
1487801,25.30,881.48,1159.81,-0.03,-9.99,0.02,-9.88,-19.87,3.53,0.00,-0.01,0.01,0.96,12.97,-2.88,0,2494
1488401,25.30,881.49,1159.75,0.09,-10.05,-0.06,-9.88,-19.88,3.53,-0.00,-0.01,0.00,1.44,12.97,-3.36,0,2495
1489001,25.30,881.49,1159.72,0.09,-10.04,0.06,-9.89,-19.90,3.54,-0.00,-0.01,0.00,1.44,13.45,-2.40,0,2496
1489601,25.30,881.50,1159.61,0.07,-10.01,0.08,-9.89,-19.90,3.54,0.00,0.00,0.00,1.44,12.97,-2.88,0,2497
1490202,25.30,881.50,1159.60,0.02,-10.07,-0.12,-9.89,-19.92,3.54,-0.00,-0.02,-0.00,0.96,12.97,-2.88,1,2498
1490807,25.29,881.49,1159.75,0.17,-10.09,-0.10,-9.89,-19.92,3.54,0.00,-0.00,0.01,1.44,12.97,-3.36,0,2499
1491407,25.30,881.49,1159.70,0.12,-10.00,0.05,-9.89,-19.94,3.55,-0.01,-0.01,0.00,0.96,12.49,-2.88,1,2500
1492008,25.30,881.50,1159.64,0.16,-10.06,-0.06,-9.90,-19.95,3.55,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,2501
1492608,25.30,881.50,1159.60,0.04,-10.03,-0.07,-9.90,-19.95,3.56,-0.01,-0.01,0.01,0.96,12.97,-3.36,0,2502
1493208,25.30,881.50,1159.61,0.18,-10.04,0.08,-9.90,-19.97,3.56,-0.00,-0.01,0.00,1.44,12.97,-2.40,0,2503
1493808,25.30,881.49,1159.74,0.03,-10.07,0.06,-9.91,-19.98,3.56,-0.01,-0.01,0.00,1.44,12.97,-3.36,0,2504
1494408,25.30,881.50,1159.65,-0.13,-10.07,-0.08,-9.92,-19.98,3.56,-0.01,-0.01,0.00,0.96,12.97,-3.36,0,2505
1495013,25.30,881.49,1159.74,0.12,-10.05,-0.04,-9.93,-20.00,3.56,-0.00,-0.01,0.00,0.96,13.45,-3.36,0,2506
1495613,25.30,881.49,1159.74,0.21,-10.01,0.09,-9.93,-20.01,3.57,-0.01,-0.01,0.00,1.92,12.97,-2.88,0,2507
1496213,25.30,881.49,1159.73,0.04,-10.08,-0.00,-9.94,-20.01,3.57,-0.01,-0.00,0.00,1.44,12.97,-2.88,1,2508
1496814,25.30,881.48,1159.82,0.14,-10.02,0.06,-9.94,-20.02,3.57,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,2509
1497414,25.30,881.49,1159.71,-0.05,-10.02,-0.13,-9.95,-20.03,3.57,-0.00,-0.01,0.00,0.96,12.97,-3.36,0,2510
1498019,25.30,881.49,1159.78,0.18,-10.03,-0.01,-9.95,-20.05,3.57,-0.00,-0.01,-0.01,1.44,12.97,-3.36,0,2511
1498624,25.30,881.49,1159.73,0.08,-10.05,-0.00,-9.96,-20.06,3.57,-0.01,-0.01,0.00,1.44,12.49,-2.88,0,2512
1499225,25.30,881.49,1159.77,0.14,-10.07,-0.07,-9.96,-20.06,3.57,-0.01,-0.00,0.00,1.44,12.01,-2.40,0,2513
1499825,25.30,881.47,1159.90,-0.01,-10.07,0.08,-9.97,-20.06,3.57,-0.01,-0.00,-0.00,1.44,13.45,-2.40,0,2514
1500431,25.30,881.47,1159.88,0.02,-10.07,-0.04,-9.97,-20.07,3.56,-0.00,-0.01,-0.01,1.44,12.97,-2.40,0,2515
1501036,25.30,881.48,1159.84,0.13,-10.02,-0.09,-9.97,-20.09,3.56,-0.00,-0.02,-0.00,1.44,12.97,-2.88,0,2516
1501642,25.30,881.48,1159.84,-0.00,-10.06,-0.06,-9.98,-20.11,3.56,-0.00,-0.02,-0.00,1.44,13.45,-3.36,0,2517
1502247,25.30,881.48,1159.81,0.07,-10.07,-0.10,-9.98,-20.11,3.56,-0.00,0.00,0.00,0.48,12.97,-2.88,0,2518
1502847,25.30,881.46,1160.01,0.13,-10.08,-0.07,-9.99,-20.12,3.56,-0.01,-0.01,-0.00,1.92,12.97,-3.36,0,2519
1503453,25.30,881.47,1159.96,-0.03,-10.02,-0.09,-10.00,-20.13,3.56,-0.01,-0.01,0.00,1.44,12.49,-2.88,1,2520
1504058,25.30,881.46,1160.01,0.16,-9.97,0.16,-10.00,-20.13,3.56,-0.01,0.00,-0.00,1.44,12.97,-2.88,0,2521
1504658,25.30,881.47,1159.89,-0.01,-10.08,-0.04,-10.01,-20.14,3.56,-0.01,-0.01,0.01,1.44,13.45,-2.88,1,2522
1505263,25.30,881.48,1159.83,0.06,-10.01,0.07,-10.01,-20.15,3.57,-0.00,-0.01,0.01,1.44,12.97,-2.88,0,2523
1505864,25.30,881.46,1159.98,0.07,-10.01,-0.03,-10.01,-20.16,3.57,-0.00,-0.01,0.00,1.44,12.97,-3.36,0,2524
1506470,25.30,881.47,1159.94,-0.03,-10.03,-0.06,-10.02,-20.16,3.57,-0.00,-0.00,0.00,0.96,12.49,-2.88,0,2525
1507075,25.30,881.48,1159.84,0.04,-10.02,-0.12,-10.02,-20.17,3.57,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,2526
1507680,25.30,881.47,1159.89,0.08,-10.03,0.01,-10.03,-20.19,3.58,-0.00,-0.02,0.00,1.44,12.49,-2.40,1,2527
1508281,25.30,881.48,1159.84,0.09,-10.06,-0.05,-10.03,-20.21,3.58,-0.00,-0.01,0.00,0.96,12.49,-2.88,0,2528
1508886,25.31,881.46,1159.99,0.16,-10.06,0.09,-10.04,-20.22,3.58,-0.01,-0.01,0.00,1.44,12.49,-2.40,0,2529
1509486,25.30,881.47,1159.90,0.21,-10.01,0.02,-10.05,-20.24,3.58,-0.01,-0.02,-0.00,0.96,13.45,-2.40,0,2530
1510092,25.30,881.46,1159.97,0.09,-10.09,-0.11,-10.05,-20.26,3.58,-0.00,-0.02,-0.00,0.96,12.97,-3.84,1,2531
1510697,25.30,881.46,1159.97,0.13,-10.07,-0.03,-10.06,-20.26,3.58,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,2532
1511303,25.30,881.47,1159.93,0.06,-10.06,-0.09,-10.06,-20.27,3.58,-0.01,-0.01,0.00,1.44,13.45,-2.88,0,2533
1511908,25.30,881.47,1159.96,0.13,-10.06,-0.09,-10.07,-20.27,3.58,-0.00,0.00,0.00,1.44,12.97,-2.40,0,2534
1512508,25.30,881.46,1159.98,0.11,-10.05,0.01,-10.07,-20.28,3.59,-0.00,-0.01,0.01,1.44,13.45,-2.40,1,2535
1513108,25.31,881.46,1159.99,0.06,-10.02,-0.09,-10.07,-20.29,3.59,-0.01,-0.01,-0.00,1.44,12.49,-2.88,0,2536
1513714,25.30,881.46,1159.98,0.05,-10.02,-0.04,-10.07,-20.30,3.59,0.00,-0.01,0.00,1.44,12.97,-2.40,0,2537
1514314,25.30,881.46,1159.97,0.07,-10.01,-0.02,-10.08,-20.32,3.60,-0.01,-0.02,0.00,1.44,12.97,-2.88,0,2538
1514919,25.30,881.45,1160.10,0.00,-10.05,-0.13,-10.08,-20.33,3.59,-0.01,-0.01,-0.01,0.96,12.97,-3.36,1,2539
1515525,25.30,881.45,1160.11,0.00,-10.08,-0.05,-10.09,-20.32,3.59,-0.00,0.01,0.00,1.44,12.97,-2.88,0,2540
1516125,25.31,881.46,1160.02,0.02,-10.05,-0.01,-10.09,-20.33,3.60,-0.01,-0.01,0.01,0.96,12.49,-3.36,0,2541
1516731,25.31,881.46,1159.97,0.04,-10.07,-0.08,-10.10,-20.34,3.61,-0.01,-0.01,0.01,1.44,12.97,-3.36,0,2542
1517336,25.31,881.46,1160.01,0.15,-10.03,0.00,-10.09,-20.34,3.61,0.00,-0.00,0.00,1.44,12.49,-2.88,1,2543
1517936,25.31,881.46,1160.01,0.21,-10.05,0.08,-10.10,-20.34,3.61,-0.01,0.00,0.00,1.44,12.97,-3.36,0,2544
1518537,25.31,881.46,1160.00,0.19,-10.06,0.13,-10.11,-20.35,3.61,-0.01,-0.01,-0.00,0.96,12.97,-2.40,0,2545
1519142,25.31,881.45,1160.08,0.14,-10.02,-0.02,-10.11,-20.37,3.61,-0.01,-0.02,-0.00,0.96,12.97,-3.36,1,2546
1519747,25.31,881.46,1160.06,0.09,-10.09,-0.13,-10.11,-20.36,3.61,-0.00,0.01,0.00,0.96,12.97,-2.88,2,2547
